,Date,Time,Cumulative.hrs,Timepoint,Treatment,Boat,Parentage,Well,Perc_surv,Mom,Dad,Cone,NumParents,Parents,Avg.temp,Max.temp,Variab.temp,symb,bleaching.thresHughes,heat.rateMiddlebrook
734,7.12.18,8:30,56,4,35.5C,82,BK x SB,wellB,50,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,7.12.18,8:30,56,4,35.5C,82,BK x SB,wellC,35,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,7.12.18,8:30,56,4,35.5C,82,BK x SB,wellD,55,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,7.12.18,8:30,56,4,35.5C,82,BK x SB,wellE,60,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,7.12.18,8:30,56,4,35.5C,82,BK x SB,wellF,70,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,7.12.18,8:30,56,4,35.5C,89,DR x SB,wellA,40,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,7.12.18,8:30,56,4,35.5C,89,DR x SB,wellB,90,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,7.12.18,8:30,56,4,35.5C,89,DR x SB,wellC,85,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,7.12.18,8:30,56,4,35.5C,89,DR x SB,wellD,60,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,7.12.18,8:30,56,4,35.5C,89,DR x SB,wellE,85,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,7.12.18,8:30,56,4,35.5C,89,DR x SB,wellF,75,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,7.12.18,8:30,56,4,35.5C,98,BK x SB,wellA,65,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,7.12.18,8:30,56,4,35.5C,98,BK x SB,wellB,70,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,7.12.18,8:30,56,4,35.5C,98,BK x SB,wellC,70,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,7.12.18,8:30,56,4,35.5C,98,BK x SB,wellD,75,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,7.12.18,8:30,56,4,35.5C,98,BK x SB,wellE,60,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,7.12.18,8:30,56,4,35.5C,98,BK x SB,wellF,30,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,7.12.18,8:30,56,4,35.5C,100,DR x DR,wellA,5,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,7.12.18,8:30,56,4,35.5C,100,DR x DR,wellB,25,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,7.12.18,8:30,56,4,35.5C,100,DR x DR,wellC,35,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,7.12.18,8:30,56,4,35.5C,100,DR x DR,wellD,20,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,7.12.18,8:30,56,4,35.5C,100,DR x DR,wellE,20,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,7.12.18,8:30,56,4,35.5C,100,DR x DR,wellF,30,Davies,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,7.12.18,8:30,56,4,35.5C,102,SB x CU,wellA,50,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,7.12.18,8:30,56,4,35.5C,102,SB x CU,wellB,65,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,7.12.18,8:30,56,4,35.5C,102,SB x CU,wellC,65,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,7.12.18,8:30,56,4,35.5C,102,SB x CU,wellD,45,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,7.12.18,8:30,56,4,35.5C,102,SB x CU,wellE,45,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,7.12.18,8:30,56,4,35.5C,102,SB x CU,wellF,80,Sand Bank 7,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,7.12.18,8:30,56,4,35.5C,103,SB x BK,wellA,85,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,7.12.18,8:30,56,4,35.5C,103,SB x BK,wellB,90,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,7.12.18,8:30,56,4,35.5C,103,SB x BK,wellC,75,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,7.12.18,8:30,56,4,35.5C,103,SB x BK,wellD,75,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,7.12.18,8:30,56,4,35.5C,103,SB x BK,wellE,70,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,7.12.18,8:30,56,4,35.5C,103,SB x BK,wellF,95,Sand Bank 7,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,7.12.18,8:30,56,4,35.5C,104,SB x LS,wellA,35,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,7.12.18,8:30,56,4,35.5C,104,SB x LS,wellB,65,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,7.12.18,8:30,56,4,35.5C,104,SB x LS,wellC,65,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,7.12.18,8:30,56,4,35.5C,104,SB x LS,wellD,NA,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,7.12.18,8:30,56,4,35.5C,104,SB x LS,wellE,80,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,7.12.18,8:30,56,4,35.5C,104,SB x LS,wellF,60,Sand Bank 7,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,7.12.18,8:30,56,4,35.5C,105,SB x SB,wellA,60,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,7.12.18,8:30,56,4,35.5C,105,SB x SB,wellB,40,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,7.12.18,8:30,56,4,35.5C,105,SB x SB,wellC,25,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,7.12.18,8:30,56,4,35.5C,105,SB x SB,wellD,35,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,7.12.18,8:30,56,4,35.5C,105,SB x SB,wellE,35,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,7.12.18,8:30,56,4,35.5C,105,SB x SB,wellF,5,Sand Bank 7,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,7.12.18,8:30,56,4,35.5C,108,LS x CU,wellA,70,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,7.12.18,8:30,56,4,35.5C,108,LS x CU,wellB,50,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,7.12.18,8:30,56,4,35.5C,108,LS x CU,wellC,40,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,7.12.18,8:30,56,4,35.5C,108,LS x CU,wellD,60,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,7.12.18,8:30,56,4,35.5C,108,LS x CU,wellE,60,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,7.12.18,8:30,56,4,35.5C,108,LS x CU,wellF,75,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,7.12.18,8:30,56,4,35.5C,113,LS x DR,wellA,75,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,7.12.18,8:30,56,4,35.5C,113,LS x DR,wellB,55,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,7.12.18,8:30,56,4,35.5C,113,LS x DR,wellC,45,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,7.12.18,8:30,56,4,35.5C,113,LS x DR,wellD,70,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,7.12.18,8:30,56,4,35.5C,113,LS x DR,wellE,50,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,7.12.18,8:30,56,4,35.5C,113,LS x DR,wellF,70,Long Sandy,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,7.12.18,8:30,56,4,35.5C,124,LS x LS,wellA,10,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,7.12.18,8:30,56,4,35.5C,124,LS x LS,wellB,20,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,7.12.18,8:30,56,4,35.5C,124,LS x LS,wellC,5,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,7.12.18,8:30,56,4,35.5C,124,LS x LS,wellD,5,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,7.12.18,8:30,56,4,35.5C,124,LS x LS,wellE,15,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,7.12.18,8:30,56,4,35.5C,124,LS x LS,wellF,0,Long Sandy,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,7.12.18,8:30,56,4,35.5C,132,CU x SB,wellA,65,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,7.12.18,8:30,56,4,35.5C,132,CU x SB,wellB,75,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,7.12.18,8:30,56,4,35.5C,132,CU x SB,wellC,80,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,7.12.18,8:30,56,4,35.5C,132,CU x SB,wellD,90,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,7.12.18,8:30,56,4,35.5C,132,CU x SB,wellE,70,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,7.12.18,8:30,56,4,35.5C,132,CU x SB,wellF,95,Curd,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,7.12.18,8:30,56,4,35.5C,147,DR x LS,wellA,65,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,7.12.18,8:30,56,4,35.5C,147,DR x LS,wellB,85,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,7.12.18,8:30,56,4,35.5C,147,DR x LS,wellC,95,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,7.12.18,8:30,56,4,35.5C,147,DR x LS,wellD,0,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,7.12.18,8:30,56,4,35.5C,147,DR x LS,wellE,20,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,7.12.18,8:30,56,4,35.5C,147,DR x LS,wellF,25,Davies,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,7.12.18,8:30,56,4,35.5C,148,DR x SB,wellA,40,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,7.12.18,8:30,56,4,35.5C,148,DR x SB,wellB,50,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,7.12.18,8:30,56,4,35.5C,148,DR x SB,wellC,45,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,7.12.18,8:30,56,4,35.5C,148,DR x SB,wellD,40,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,7.12.18,8:30,56,4,35.5C,148,DR x SB,wellE,55,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,7.12.18,8:30,56,4,35.5C,148,DR x SB,wellF,60,Davies,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,7.12.18,8:30,56,4,35.5C,152,LS x CU,wellA,45,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,7.12.18,8:30,56,4,35.5C,152,LS x CU,wellB,35,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
819,7.12.18,8:30,56,4,35.5C,152,LS x CU,wellC,40,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,7.12.18,8:30,56,4,35.5C,152,LS x CU,wellD,40,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,7.12.18,8:30,56,4,35.5C,152,LS x CU,wellE,45,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,7.12.18,8:30,56,4,35.5C,152,LS x CU,wellF,15,Long Sandy,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,7.12.18,8:30,56,4,35.5C,153,LS x BK,wellA,70,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,7.12.18,8:30,56,4,35.5C,153,LS x BK,wellB,65,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,7.12.18,8:30,56,4,35.5C,153,LS x BK,wellC,70,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,7.12.18,8:30,56,4,35.5C,153,LS x BK,wellD,55,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,7.12.18,8:30,56,4,35.5C,153,LS x BK,wellE,70,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,7.12.18,8:30,56,4,35.5C,153,LS x BK,wellF,65,Long Sandy,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,7.12.18,8:30,56,4,35.5C,156,CU x LS,wellA,75,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,7.12.18,8:30,56,4,35.5C,156,CU x LS,wellB,60,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,7.12.18,8:30,56,4,35.5C,156,CU x LS,wellC,80,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,7.12.18,8:30,56,4,35.5C,156,CU x LS,wellD,80,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,7.12.18,8:30,56,4,35.5C,156,CU x LS,wellE,70,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,7.12.18,8:30,56,4,35.5C,156,CU x LS,wellF,90,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,7.12.18,8:30,56,4,35.5C,162,CU x BK,wellA,95,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,7.12.18,8:30,56,4,35.5C,162,CU x BK,wellB,70,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,7.12.18,8:30,56,4,35.5C,162,CU x BK,wellC,70,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,7.12.18,8:30,56,4,35.5C,162,CU x BK,wellD,85,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,7.12.18,8:30,56,4,35.5C,162,CU x BK,wellE,75,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,7.12.18,8:30,56,4,35.5C,162,CU x BK,wellF,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,7.12.18,8:30,56,4,35.5C,163,CU x BK,wellA,80,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,7.12.18,8:30,56,4,35.5C,163,CU x BK,wellB,50,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,7.12.18,8:30,56,4,35.5C,163,CU x BK,wellC,75,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,7.12.18,8:30,56,4,35.5C,163,CU x BK,wellD,100,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,7.12.18,8:30,56,4,35.5C,163,CU x BK,wellE,80,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,7.12.18,8:30,56,4,35.5C,163,CU x BK,wellF,95,Curd,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,7.12.18,8:30,56,4,35.5C,164,CU x DR,wellA,90,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,7.12.18,8:30,56,4,35.5C,164,CU x DR,wellB,75,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,7.12.18,8:30,56,4,35.5C,164,CU x DR,wellC,75,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,7.12.18,8:30,56,4,35.5C,164,CU x DR,wellD,65,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,7.12.18,8:30,56,4,35.5C,164,CU x DR,wellE,70,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,7.12.18,8:30,56,4,35.5C,164,CU x DR,wellF,60,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,7.12.18,8:30,56,4,35.5C,165,DR x CU,wellA,55,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,7.12.18,8:30,56,4,35.5C,165,DR x CU,wellB,75,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,7.12.18,8:30,56,4,35.5C,165,DR x CU,wellC,60,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,7.12.18,8:30,56,4,35.5C,165,DR x CU,wellD,75,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,7.12.18,8:30,56,4,35.5C,165,DR x CU,wellE,50,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,7.12.18,8:30,56,4,35.5C,165,DR x CU,wellF,70,Davies,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,7.12.18,8:30,56,4,35.5C,166,CU x CU,wellA,65,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,7.12.18,8:30,56,4,35.5C,166,CU x CU,wellB,80,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,7.12.18,8:30,56,4,35.5C,166,CU x CU,wellC,85,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,7.12.18,8:30,56,4,35.5C,166,CU x CU,wellD,75,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,7.12.18,8:30,56,4,35.5C,166,CU x CU,wellE,75,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,7.12.18,8:30,56,4,35.5C,166,CU x CU,wellF,75,Curd,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,7.12.18,8:30,56,4,35.5C,171,DR x BK,wellA,40,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,7.12.18,8:30,56,4,35.5C,171,DR x BK,wellB,65,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,7.12.18,8:30,56,4,35.5C,171,DR x BK,wellC,45,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,7.12.18,8:30,56,4,35.5C,171,DR x BK,wellD,35,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,7.12.18,8:30,56,4,35.5C,171,DR x BK,wellE,45,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,7.12.18,8:30,56,4,35.5C,171,DR x BK,wellF,75,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,7.12.18,8:30,56,4,35.5C,172,DR x BK,wellA,95,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,7.12.18,8:30,56,4,35.5C,172,DR x BK,wellB,65,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,7.12.18,8:30,56,4,35.5C,172,DR x BK,wellC,60,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,7.12.18,8:30,56,4,35.5C,172,DR x BK,wellD,65,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,7.12.18,8:30,56,4,35.5C,172,DR x BK,wellE,60,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,7.12.18,8:30,56,4,35.5C,172,DR x BK,wellF,75,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,7.12.18,8:30,56,4,35.5C,173,BK x CU,wellA,45,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,7.12.18,8:30,56,4,35.5C,173,BK x CU,wellB,60,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,7.12.18,8:30,56,4,35.5C,173,BK x CU,wellC,55,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,7.12.18,8:30,56,4,35.5C,173,BK x CU,wellD,90,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,7.12.18,8:30,56,4,35.5C,173,BK x CU,wellE,60,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,7.12.18,8:30,56,4,35.5C,173,BK x CU,wellF,60,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,7.12.18,8:30,56,4,35.5C,174,BK x LS,wellA,40,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,7.12.18,8:30,56,4,35.5C,174,BK x LS,wellB,35,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,7.12.18,8:30,56,4,35.5C,174,BK x LS,wellC,70,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,7.12.18,8:30,56,4,35.5C,174,BK x LS,wellD,65,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,7.12.18,8:30,56,4,35.5C,174,BK x LS,wellE,70,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,7.12.18,8:30,56,4,35.5C,174,BK x LS,wellF,70,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,7.12.18,8:30,56,4,35.5C,179,SB x DR,wellA,90,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,7.12.18,8:30,56,4,35.5C,179,SB x DR,wellB,60,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,7.12.18,8:30,56,4,35.5C,179,SB x DR,wellC,65,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,7.12.18,8:30,56,4,35.5C,179,SB x DR,wellD,65,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,7.12.18,8:30,56,4,35.5C,179,SB x DR,wellE,85,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,7.12.18,8:30,56,4,35.5C,179,SB x DR,wellF,60,Sand Bank 7,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,7.12.18,8:30,56,4,35.5C,180,BK x SB,wellA,80,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,7.12.18,8:30,56,4,35.5C,180,BK x SB,wellB,80,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,7.12.18,8:30,56,4,35.5C,180,BK x SB,wellC,90,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,7.12.18,8:30,56,4,35.5C,180,BK x SB,wellD,65,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,7.12.18,8:30,56,4,35.5C,180,BK x SB,wellE,65,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,7.12.18,8:30,56,4,35.5C,180,BK x SB,wellF,60,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,7.12.18,8:30,56,4,35.5C,183,BK x DR,wellA,75,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,7.12.18,8:30,56,4,35.5C,183,BK x DR,wellB,25,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,7.12.18,8:30,56,4,35.5C,183,BK x DR,wellC,50,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,7.12.18,8:30,56,4,35.5C,183,BK x DR,wellD,45,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,7.12.18,8:30,56,4,35.5C,183,BK x DR,wellE,35,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,7.12.18,8:30,56,4,35.5C,183,BK x DR,wellF,75,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,7.12.18,8:30,56,4,35.5C,185,CU x DR,wellA,55,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,7.12.18,8:30,56,4,35.5C,185,CU x DR,wellB,80,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,7.12.18,8:30,56,4,35.5C,185,CU x DR,wellC,40,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,7.12.18,8:30,56,4,35.5C,185,CU x DR,wellD,50,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,7.12.18,8:30,56,4,35.5C,185,CU x DR,wellE,40,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,7.12.18,8:30,56,4,35.5C,185,CU x DR,wellF,55,Curd,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,5.12.18,9:40,9,1,27C,5,BK x SB,wellA,100,Backnumbers,Sand Bank 7,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,5.12.18,9:40,9,1,27C,9,BK x DR,wellA,100,Backnumbers,Davies,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,5.12.18,9:40,9,1,27C,16,BK x CU,wellA,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,5.12.18,9:40,9,1,27C,32,CU x LS,wellA,100,Curd,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,5.12.18,9:40,9,1,27C,43,BK x LS,wellA,100,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,5.12.18,9:40,9,1,27C,46,BK x CU,wellA,100,Backnumbers,Curd,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,5.12.18,9:40,9,1,27C,52,DR x BK,wellA,100,Davies,Backnumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,5.12.18,9:40,9,1,27C,55,BK x LS,wellA,95,Backnumbers,Long Sandy,NA,NA,NA,NA,NA,NA,NA,NA,NA
