Time,Month,Year,Temp,Reef,Bleaching,Lat,Long
24/01/2015,Jan,2015,28.1422577,Long sandy,nonbleach,-12.50029,143.78481
25/01/2015,Jan,2015,28.0664959,Long sandy,nonbleach,-12.50029,143.78481
26/01/2015,Jan,2015,28.430584,Long sandy,nonbleach,-12.50029,143.78481
27/01/2015,Jan,2015,28.3198719,Long sandy,nonbleach,-12.50029,143.78481
28/01/2015,Jan,2015,28.4752922,Long sandy,nonbleach,-12.50029,143.78481
29/01/2015,Jan,2015,28.3610077,Long sandy,nonbleach,-12.50029,143.78481
30/01/2015,Jan,2015,28.4801655,Long sandy,nonbleach,-12.50029,143.78481
31/01/2015,Jan,2015,28.5579967,Long sandy,nonbleach,-12.50029,143.78481
1/01/2015,Jan,2015,29.9715824,Davies,nonbleach,-18.821744,147.649492
2/01/2015,Jan,2015,29.6381245,Davies,nonbleach,-18.821744,147.649492
3/01/2015,Jan,2015,29.2113209,Davies,nonbleach,-18.821744,147.649492
4/01/2015,Jan,2015,28.9543343,Davies,nonbleach,-18.821744,147.649492
5/01/2015,Jan,2015,28.8179913,Davies,nonbleach,-18.821744,147.649492
6/01/2015,Jan,2015,28.6135311,Davies,nonbleach,-18.821744,147.649492
7/01/2015,Jan,2015,28.3163433,Davies,nonbleach,-18.821744,147.649492
8/01/2015,Jan,2015,28.3084469,Davies,nonbleach,-18.821744,147.649492
9/01/2015,Jan,2015,28.4402676,Davies,nonbleach,-18.821744,147.649492
10/01/2015,Jan,2015,28.3993969,Davies,nonbleach,-18.821744,147.649492
11/01/2015,Jan,2015,28.3371296,Davies,nonbleach,-18.821744,147.649492
12/01/2015,Jan,2015,28.3117447,Davies,nonbleach,-18.821744,147.649492
13/01/2015,Jan,2015,28.6198769,Davies,nonbleach,-18.821744,147.649492
14/01/2015,Jan,2015,28.8773479,Davies,nonbleach,-18.821744,147.649492
15/01/2015,Jan,2015,29.0789165,Davies,nonbleach,-18.821744,147.649492
16/01/2015,Jan,2015,29.1358471,Davies,nonbleach,-18.821744,147.649492
17/01/2015,Jan,2015,29.4174194,Davies,nonbleach,-18.821744,147.649492
18/01/2015,Jan,2015,29.4857368,Davies,nonbleach,-18.821744,147.649492
19/01/2015,Jan,2015,29.8690624,Davies,nonbleach,-18.821744,147.649492
20/01/2015,Jan,2015,30.0542431,Davies,nonbleach,-18.821744,147.649492
21/01/2015,Jan,2015,29.441143,Davies,nonbleach,-18.821744,147.649492
22/01/2015,Jan,2015,29.4702244,Davies,nonbleach,-18.821744,147.649492
23/01/2015,Jan,2015,29.6018009,Davies,nonbleach,-18.821744,147.649492
24/01/2015,Jan,2015,29.6511784,Davies,nonbleach,-18.821744,147.649492
25/01/2015,Jan,2015,29.8915405,Davies,nonbleach,-18.821744,147.649492
26/01/2015,Jan,2015,30.2983952,Davies,nonbleach,-18.821744,147.649492
27/01/2015,Jan,2015,30.530529,Davies,nonbleach,-18.821744,147.649492
28/01/2015,Jan,2015,30.7747345,Davies,nonbleach,-18.821744,147.649492
29/01/2015,Jan,2015,30.6924915,Davies,nonbleach,-18.821744,147.649492
30/01/2015,Jan,2015,30.1242561,Davies,nonbleach,-18.821744,147.649492
31/01/2015,Jan,2015,30.3980618,Davies,nonbleach,-18.821744,147.649492
1/01/2015,Jan,2015,29.9140625,Backnumbers,nonbleach,-18.507467,147.146435
2/01/2015,Jan,2015,29.463047,Backnumbers,nonbleach,-18.507467,147.146435
3/01/2015,Jan,2015,29.1498222,Backnumbers,nonbleach,-18.507467,147.146435
4/01/2015,Jan,2015,28.9310474,Backnumbers,nonbleach,-18.507467,147.146435
5/01/2015,Jan,2015,28.8101521,Backnumbers,nonbleach,-18.507467,147.146435
6/01/2015,Jan,2015,28.5587845,Backnumbers,nonbleach,-18.507467,147.146435
7/01/2015,Jan,2015,28.3489037,Backnumbers,nonbleach,-18.507467,147.146435
8/01/2015,Jan,2015,28.3124237,Backnumbers,nonbleach,-18.507467,147.146435
9/01/2015,Jan,2015,28.4307232,Backnumbers,nonbleach,-18.507467,147.146435
10/01/2015,Jan,2015,28.3714561,Backnumbers,nonbleach,-18.507467,147.146435
11/01/2015,Jan,2015,28.3504219,Backnumbers,nonbleach,-18.507467,147.146435
12/01/2015,Jan,2015,28.3612862,Backnumbers,nonbleach,-18.507467,147.146435
13/01/2015,Jan,2015,28.6823673,Backnumbers,nonbleach,-18.507467,147.146435
14/01/2015,Jan,2015,28.9973106,Backnumbers,nonbleach,-18.507467,147.146435
15/01/2015,Jan,2015,29.1530437,Backnumbers,nonbleach,-18.507467,147.146435
16/01/2015,Jan,2015,29.1216679,Backnumbers,nonbleach,-18.507467,147.146435
17/01/2015,Jan,2015,29.4393234,Backnumbers,nonbleach,-18.507467,147.146435
18/01/2015,Jan,2015,29.7423267,Backnumbers,nonbleach,-18.507467,147.146435
19/01/2015,Jan,2015,30.2865105,Backnumbers,nonbleach,-18.507467,147.146435
20/01/2015,Jan,2015,30.2720585,Backnumbers,nonbleach,-18.507467,147.146435
21/01/2015,Jan,2015,29.6082611,Backnumbers,nonbleach,-18.507467,147.146435
22/01/2015,Jan,2015,29.5115852,Backnumbers,nonbleach,-18.507467,147.146435
23/01/2015,Jan,2015,29.5570889,Backnumbers,nonbleach,-18.507467,147.146435
24/01/2015,Jan,2015,29.3596058,Backnumbers,nonbleach,-18.507467,147.146435
25/01/2015,Jan,2015,29.629467,Backnumbers,nonbleach,-18.507467,147.146435
26/01/2015,Jan,2015,30.1648121,Backnumbers,nonbleach,-18.507467,147.146435
27/01/2015,Jan,2015,30.3981953,Backnumbers,nonbleach,-18.507467,147.146435
28/01/2015,Jan,2015,30.8595695,Backnumbers,nonbleach,-18.507467,147.146435
29/01/2015,Jan,2015,30.9140682,Backnumbers,nonbleach,-18.507467,147.146435
30/01/2015,Jan,2015,30.5551262,Backnumbers,nonbleach,-18.507467,147.146435
31/01/2015,Jan,2015,30.8565006,Backnumbers,nonbleach,-18.507467,147.146435
1/01/2015,Jan,2015,29.4585361,Sand Bank No_7,nonbleach,-13.4362,143.9714
2/01/2015,Jan,2015,29.1429119,Sand Bank No_7,nonbleach,-13.4362,143.9714
3/01/2015,Jan,2015,29.0486965,Sand Bank No_7,nonbleach,-13.4362,143.9714
4/01/2015,Jan,2015,29.0567055,Sand Bank No_7,nonbleach,-13.4362,143.9714
5/01/2015,Jan,2015,29.0368271,Sand Bank No_7,nonbleach,-13.4362,143.9714
6/01/2015,Jan,2015,29.0614014,Sand Bank No_7,nonbleach,-13.4362,143.9714
7/01/2015,Jan,2015,28.8835258,Sand Bank No_7,nonbleach,-13.4362,143.9714
8/01/2015,Jan,2015,28.7495193,Sand Bank No_7,nonbleach,-13.4362,143.9714
9/01/2015,Jan,2015,28.7253189,Sand Bank No_7,nonbleach,-13.4362,143.9714
10/01/2015,Jan,2015,28.6876965,Sand Bank No_7,nonbleach,-13.4362,143.9714
11/01/2015,Jan,2015,28.7538681,Sand Bank No_7,nonbleach,-13.4362,143.9714
12/01/2015,Jan,2015,28.8307915,Sand Bank No_7,nonbleach,-13.4362,143.9714
13/01/2015,Jan,2015,28.9028015,Sand Bank No_7,nonbleach,-13.4362,143.9714
14/01/2015,Jan,2015,28.8012676,Sand Bank No_7,nonbleach,-13.4362,143.9714
15/01/2015,Jan,2015,28.7305756,Sand Bank No_7,nonbleach,-13.4362,143.9714
16/01/2015,Jan,2015,28.9175415,Sand Bank No_7,nonbleach,-13.4362,143.9714
17/01/2015,Jan,2015,29.0306206,Sand Bank No_7,nonbleach,-13.4362,143.9714
18/01/2015,Jan,2015,29.4389954,Sand Bank No_7,nonbleach,-13.4362,143.9714
19/01/2015,Jan,2015,29.6579266,Sand Bank No_7,nonbleach,-13.4362,143.9714
20/01/2015,Jan,2015,29.445982,Sand Bank No_7,nonbleach,-13.4362,143.9714
21/01/2015,Jan,2015,29.2850914,Sand Bank No_7,nonbleach,-13.4362,143.9714
22/01/2015,Jan,2015,28.9344711,Sand Bank No_7,nonbleach,-13.4362,143.9714
23/01/2015,Jan,2015,28.8170586,Sand Bank No_7,nonbleach,-13.4362,143.9714
24/01/2015,Jan,2015,28.4615974,Sand Bank No_7,nonbleach,-13.4362,143.9714
25/01/2015,Jan,2015,28.5606213,Sand Bank No_7,nonbleach,-13.4362,143.9714
26/01/2015,Jan,2015,28.7845306,Sand Bank No_7,nonbleach,-13.4362,143.9714
27/01/2015,Jan,2015,28.6097393,Sand Bank No_7,nonbleach,-13.4362,143.9714
28/01/2015,Jan,2015,28.4800682,Sand Bank No_7,nonbleach,-13.4362,143.9714
29/01/2015,Jan,2015,28.4450264,Sand Bank No_7,nonbleach,-13.4362,143.9714
30/01/2015,Jan,2015,28.5175571,Sand Bank No_7,nonbleach,-13.4362,143.9714
31/01/2015,Jan,2015,28.4921856,Sand Bank No_7,nonbleach,-13.4362,143.9714
1/02/2015,Feb,2015,28.9296341,Curd,nonbleach,-12.58499,143.51148
2/02/2015,Feb,2015,28.5947571,Curd,nonbleach,-12.58499,143.51148
3/02/2015,Feb,2015,28.5784702,Curd,nonbleach,-12.58499,143.51148
4/02/2015,Feb,2015,28.8519878,Curd,nonbleach,-12.58499,143.51148
5/02/2015,Feb,2015,29.0560703,Curd,nonbleach,-12.58499,143.51148
6/02/2015,Feb,2015,29.076704,Curd,nonbleach,-12.58499,143.51148
7/02/2015,Feb,2015,28.5019646,Curd,nonbleach,-12.58499,143.51148
8/02/2015,Feb,2015,28.5507755,Curd,nonbleach,-12.58499,143.51148
9/02/2015,Feb,2015,28.7515926,Curd,nonbleach,-12.58499,143.51148
10/02/2015,Feb,2015,28.6674595,Curd,nonbleach,-12.58499,143.51148
11/02/2015,Feb,2015,28.6323566,Curd,nonbleach,-12.58499,143.51148
12/02/2015,Feb,2015,28.5936031,Curd,nonbleach,-12.58499,143.51148
13/02/2015,Feb,2015,28.5913773,Curd,nonbleach,-12.58499,143.51148
14/02/2015,Feb,2015,28.6096478,Curd,nonbleach,-12.58499,143.51148
15/02/2015,Feb,2015,28.5589237,Curd,nonbleach,-12.58499,143.51148
16/02/2015,Feb,2015,28.6530991,Curd,nonbleach,-12.58499,143.51148
17/02/2015,Feb,2015,28.7133026,Curd,nonbleach,-12.58499,143.51148
18/02/2015,Feb,2015,28.7767601,Curd,nonbleach,-12.58499,143.51148
19/02/2015,Feb,2015,28.913229,Curd,nonbleach,-12.58499,143.51148
20/02/2015,Feb,2015,29.0279255,Curd,nonbleach,-12.58499,143.51148
21/02/2015,Feb,2015,29.0866661,Curd,nonbleach,-12.58499,143.51148
22/02/2015,Feb,2015,29.2228489,Curd,nonbleach,-12.58499,143.51148
23/02/2015,Feb,2015,29.489872,Curd,nonbleach,-12.58499,143.51148
24/02/2015,Feb,2015,29.6722393,Curd,nonbleach,-12.58499,143.51148
25/02/2015,Feb,2015,29.90979,Curd,nonbleach,-12.58499,143.51148
26/02/2015,Feb,2015,30.0552578,Curd,nonbleach,-12.58499,143.51148
27/02/2015,Feb,2015,29.901823,Curd,nonbleach,-12.58499,143.51148
28/02/2015,Feb,2015,29.6675911,Curd,nonbleach,-12.58499,143.51148
1/02/2015,Feb,2015,28.7594757,Long sandy,nonbleach,-12.50029,143.78481
2/02/2015,Feb,2015,28.6241817,Long sandy,nonbleach,-12.50029,143.78481
3/02/2015,Feb,2015,28.5220013,Long sandy,nonbleach,-12.50029,143.78481
4/02/2015,Feb,2015,28.6618633,Long sandy,nonbleach,-12.50029,143.78481
5/02/2015,Feb,2015,28.8631382,Long sandy,nonbleach,-12.50029,143.78481
6/02/2015,Feb,2015,29.2580891,Long sandy,nonbleach,-12.50029,143.78481
7/02/2015,Feb,2015,28.8637409,Long sandy,nonbleach,-12.50029,143.78481
8/02/2015,Feb,2015,28.8281078,Long sandy,nonbleach,-12.50029,143.78481
9/02/2015,Feb,2015,28.8816051,Long sandy,nonbleach,-12.50029,143.78481
10/02/2015,Feb,2015,28.4744778,Long sandy,nonbleach,-12.50029,143.78481
11/02/2015,Feb,2015,28.4752254,Long sandy,nonbleach,-12.50029,143.78481
12/02/2015,Feb,2015,28.5816689,Long sandy,nonbleach,-12.50029,143.78481
13/02/2015,Feb,2015,28.6074505,Long sandy,nonbleach,-12.50029,143.78481
14/02/2015,Feb,2015,28.5959892,Long sandy,nonbleach,-12.50029,143.78481
15/02/2015,Feb,2015,28.5680389,Long sandy,nonbleach,-12.50029,143.78481
16/02/2015,Feb,2015,28.5892792,Long sandy,nonbleach,-12.50029,143.78481
17/02/2015,Feb,2015,28.6165237,Long sandy,nonbleach,-12.50029,143.78481
18/02/2015,Feb,2015,28.6138458,Long sandy,nonbleach,-12.50029,143.78481
19/02/2015,Feb,2015,28.6509113,Long sandy,nonbleach,-12.50029,143.78481
20/02/2015,Feb,2015,28.697464,Long sandy,nonbleach,-12.50029,143.78481
21/02/2015,Feb,2015,28.716423,Long sandy,nonbleach,-12.50029,143.78481
22/02/2015,Feb,2015,28.5688324,Long sandy,nonbleach,-12.50029,143.78481
23/02/2015,Feb,2015,29.0083504,Long sandy,nonbleach,-12.50029,143.78481
24/02/2015,Feb,2015,29.419241,Long sandy,nonbleach,-12.50029,143.78481
25/02/2015,Feb,2015,29.465868,Long sandy,nonbleach,-12.50029,143.78481
26/02/2015,Feb,2015,29.6036911,Long sandy,nonbleach,-12.50029,143.78481
27/02/2015,Feb,2015,29.8642941,Long sandy,nonbleach,-12.50029,143.78481
28/02/2015,Feb,2015,29.6860771,Long sandy,nonbleach,-12.50029,143.78481
1/02/2015,Feb,2015,30.6453247,Davies,nonbleach,-18.821744,147.649492
2/02/2015,Feb,2015,30.3549385,Davies,nonbleach,-18.821744,147.649492
3/02/2015,Feb,2015,30.5361042,Davies,nonbleach,-18.821744,147.649492
4/02/2015,Feb,2015,30.209753,Davies,nonbleach,-18.821744,147.649492
5/02/2015,Feb,2015,29.8112926,Davies,nonbleach,-18.821744,147.649492
6/02/2015,Feb,2015,28.9826374,Davies,nonbleach,-18.821744,147.649492
7/02/2015,Feb,2015,28.5921669,Davies,nonbleach,-18.821744,147.649492
8/02/2015,Feb,2015,28.6114521,Davies,nonbleach,-18.821744,147.649492
9/02/2015,Feb,2015,28.6096344,Davies,nonbleach,-18.821744,147.649492
10/02/2015,Feb,2015,28.655138,Davies,nonbleach,-18.821744,147.649492
11/02/2015,Feb,2015,28.6945801,Davies,nonbleach,-18.821744,147.649492
12/02/2015,Feb,2015,28.6193695,Davies,nonbleach,-18.821744,147.649492
13/02/2015,Feb,2015,28.4800854,Davies,nonbleach,-18.821744,147.649492
14/02/2015,Feb,2015,28.390377,Davies,nonbleach,-18.821744,147.649492
15/02/2015,Feb,2015,28.3138885,Davies,nonbleach,-18.821744,147.649492
16/02/2015,Feb,2015,28.3018742,Davies,nonbleach,-18.821744,147.649492
17/02/2015,Feb,2015,28.274271,Davies,nonbleach,-18.821744,147.649492
18/02/2015,Feb,2015,28.2334099,Davies,nonbleach,-18.821744,147.649492
19/02/2015,Feb,2015,28.2381001,Davies,nonbleach,-18.821744,147.649492
20/02/2015,Feb,2015,28.4670677,Davies,nonbleach,-18.821744,147.649492
21/02/2015,Feb,2015,28.5774326,Davies,nonbleach,-18.821744,147.649492
22/02/2015,Feb,2015,29.0940571,Davies,nonbleach,-18.821744,147.649492
23/02/2015,Feb,2015,29.5619907,Davies,nonbleach,-18.821744,147.649492
24/02/2015,Feb,2015,29.7584839,Davies,nonbleach,-18.821744,147.649492
25/02/2015,Feb,2015,29.6748333,Davies,nonbleach,-18.821744,147.649492
26/02/2015,Feb,2015,29.3051796,Davies,nonbleach,-18.821744,147.649492
27/02/2015,Feb,2015,29.6381779,Davies,nonbleach,-18.821744,147.649492
28/02/2015,Feb,2015,30.0969086,Davies,nonbleach,-18.821744,147.649492
1/02/2015,Feb,2015,31.0357018,Backnumbers,nonbleach,-18.507467,147.146435
2/02/2015,Feb,2015,30.7115993,Backnumbers,nonbleach,-18.507467,147.146435
3/02/2015,Feb,2015,30.6021309,Backnumbers,nonbleach,-18.507467,147.146435
4/02/2015,Feb,2015,30.4365826,Backnumbers,nonbleach,-18.507467,147.146435
5/02/2015,Feb,2015,29.8809452,Backnumbers,nonbleach,-18.507467,147.146435
6/02/2015,Feb,2015,29.0958366,Backnumbers,nonbleach,-18.507467,147.146435
7/02/2015,Feb,2015,28.5957851,Backnumbers,nonbleach,-18.507467,147.146435
8/02/2015,Feb,2015,28.5386353,Backnumbers,nonbleach,-18.507467,147.146435
9/02/2015,Feb,2015,28.6104813,Backnumbers,nonbleach,-18.507467,147.146435
10/02/2015,Feb,2015,28.6948681,Backnumbers,nonbleach,-18.507467,147.146435
11/02/2015,Feb,2015,28.7381897,Backnumbers,nonbleach,-18.507467,147.146435
12/02/2015,Feb,2015,28.6950455,Backnumbers,nonbleach,-18.507467,147.146435
13/02/2015,Feb,2015,28.617712,Backnumbers,nonbleach,-18.507467,147.146435
14/02/2015,Feb,2015,28.5105019,Backnumbers,nonbleach,-18.507467,147.146435
15/02/2015,Feb,2015,28.3830013,Backnumbers,nonbleach,-18.507467,147.146435
16/02/2015,Feb,2015,28.3287983,Backnumbers,nonbleach,-18.507467,147.146435
17/02/2015,Feb,2015,28.2920837,Backnumbers,nonbleach,-18.507467,147.146435
18/02/2015,Feb,2015,28.2625656,Backnumbers,nonbleach,-18.507467,147.146435
19/02/2015,Feb,2015,28.2821636,Backnumbers,nonbleach,-18.507467,147.146435
20/02/2015,Feb,2015,28.4797459,Backnumbers,nonbleach,-18.507467,147.146435
21/02/2015,Feb,2015,28.551199,Backnumbers,nonbleach,-18.507467,147.146435
22/02/2015,Feb,2015,28.9469528,Backnumbers,nonbleach,-18.507467,147.146435
23/02/2015,Feb,2015,29.7826347,Backnumbers,nonbleach,-18.507467,147.146435
24/02/2015,Feb,2015,30.0990067,Backnumbers,nonbleach,-18.507467,147.146435
25/02/2015,Feb,2015,30.0258675,Backnumbers,nonbleach,-18.507467,147.146435
26/02/2015,Feb,2015,29.9299774,Backnumbers,nonbleach,-18.507467,147.146435
27/02/2015,Feb,2015,30.3725929,Backnumbers,nonbleach,-18.507467,147.146435
28/02/2015,Feb,2015,30.7335072,Backnumbers,nonbleach,-18.507467,147.146435
1/02/2015,Feb,2015,28.3900852,Sand Bank No_7,nonbleach,-13.4362,143.9714
2/02/2015,Feb,2015,28.6815529,Sand Bank No_7,nonbleach,-13.4362,143.9714
3/02/2015,Feb,2015,28.9842949,Sand Bank No_7,nonbleach,-13.4362,143.9714
4/02/2015,Feb,2015,29.202528,Sand Bank No_7,nonbleach,-13.4362,143.9714
5/02/2015,Feb,2015,28.9545841,Sand Bank No_7,nonbleach,-13.4362,143.9714
6/02/2015,Feb,2015,29.2122955,Sand Bank No_7,nonbleach,-13.4362,143.9714
7/02/2015,Feb,2015,28.4942055,Sand Bank No_7,nonbleach,-13.4362,143.9714
8/02/2015,Feb,2015,28.605587,Sand Bank No_7,nonbleach,-13.4362,143.9714
9/02/2015,Feb,2015,28.6431999,Sand Bank No_7,nonbleach,-13.4362,143.9714
10/02/2015,Feb,2015,28.6093559,Sand Bank No_7,nonbleach,-13.4362,143.9714
11/02/2015,Feb,2015,28.7026443,Sand Bank No_7,nonbleach,-13.4362,143.9714
12/02/2015,Feb,2015,28.7577171,Sand Bank No_7,nonbleach,-13.4362,143.9714
13/02/2015,Feb,2015,28.7491608,Sand Bank No_7,nonbleach,-13.4362,143.9714
14/02/2015,Feb,2015,28.7099838,Sand Bank No_7,nonbleach,-13.4362,143.9714
15/02/2015,Feb,2015,28.6373043,Sand Bank No_7,nonbleach,-13.4362,143.9714
16/02/2015,Feb,2015,28.6644058,Sand Bank No_7,nonbleach,-13.4362,143.9714
17/02/2015,Feb,2015,28.6244278,Sand Bank No_7,nonbleach,-13.4362,143.9714
18/02/2015,Feb,2015,28.6514797,Sand Bank No_7,nonbleach,-13.4362,143.9714
19/02/2015,Feb,2015,28.8561935,Sand Bank No_7,nonbleach,-13.4362,143.9714
20/02/2015,Feb,2015,28.9185848,Sand Bank No_7,nonbleach,-13.4362,143.9714
21/02/2015,Feb,2015,28.9583035,Sand Bank No_7,nonbleach,-13.4362,143.9714
22/02/2015,Feb,2015,29.0860519,Sand Bank No_7,nonbleach,-13.4362,143.9714
23/02/2015,Feb,2015,29.3170471,Sand Bank No_7,nonbleach,-13.4362,143.9714
24/02/2015,Feb,2015,29.5472298,Sand Bank No_7,nonbleach,-13.4362,143.9714
25/02/2015,Feb,2015,29.5080719,Sand Bank No_7,nonbleach,-13.4362,143.9714
26/02/2015,Feb,2015,29.730957,Sand Bank No_7,nonbleach,-13.4362,143.9714
27/02/2015,Feb,2015,30.0522041,Sand Bank No_7,nonbleach,-13.4362,143.9714
28/02/2015,Feb,2015,30.3002949,Sand Bank No_7,nonbleach,-13.4362,143.9714
1/12/2015,Dec,2015,28.8332272,Curd,yrbleach,-12.58499,143.51148
2/12/2015,Dec,2015,28.9436359,Curd,yrbleach,-12.58499,143.51148
3/12/2015,Dec,2015,28.9948959,Curd,yrbleach,-12.58499,143.51148
4/12/2015,Dec,2015,28.9582634,Curd,yrbleach,-12.58499,143.51148
5/12/2015,Dec,2015,28.9911804,Curd,yrbleach,-12.58499,143.51148
6/12/2015,Dec,2015,29.0980129,Curd,yrbleach,-12.58499,143.51148
7/12/2015,Dec,2015,29.1316757,Curd,yrbleach,-12.58499,143.51148
8/12/2015,Dec,2015,29.1560497,Curd,yrbleach,-12.58499,143.51148
9/12/2015,Dec,2015,29.2039471,Curd,yrbleach,-12.58499,143.51148
10/12/2015,Dec,2015,29.2456036,Curd,yrbleach,-12.58499,143.51148
11/12/2015,Dec,2015,29.3025742,Curd,yrbleach,-12.58499,143.51148
12/12/2015,Dec,2015,29.6246948,Curd,yrbleach,-12.58499,143.51148
13/12/2015,Dec,2015,29.6690216,Curd,yrbleach,-12.58499,143.51148
14/12/2015,Dec,2015,29.5377445,Curd,yrbleach,-12.58499,143.51148
15/12/2015,Dec,2015,29.2363377,Curd,yrbleach,-12.58499,143.51148
16/12/2015,Dec,2015,29.254097,Curd,yrbleach,-12.58499,143.51148
17/12/2015,Dec,2015,29.255743,Curd,yrbleach,-12.58499,143.51148
18/12/2015,Dec,2015,29.2758827,Curd,yrbleach,-12.58499,143.51148
19/12/2015,Dec,2015,29.1337719,Curd,yrbleach,-12.58499,143.51148
20/12/2015,Dec,2015,29.1951485,Curd,yrbleach,-12.58499,143.51148
21/12/2015,Dec,2015,29.2452106,Curd,yrbleach,-12.58499,143.51148
22/12/2015,Dec,2015,29.2563591,Curd,yrbleach,-12.58499,143.51148
23/12/2015,Dec,2015,29.2039738,Curd,yrbleach,-12.58499,143.51148
24/12/2015,Dec,2015,29.2467556,Curd,yrbleach,-12.58499,143.51148
25/12/2015,Dec,2015,29.2814255,Curd,yrbleach,-12.58499,143.51148
26/12/2015,Dec,2015,29.2876949,Curd,yrbleach,-12.58499,143.51148
27/12/2015,Dec,2015,29.2833805,Curd,yrbleach,-12.58499,143.51148
28/12/2015,Dec,2015,29.2902641,Curd,yrbleach,-12.58499,143.51148
29/12/2015,Dec,2015,29.2821636,Curd,yrbleach,-12.58499,143.51148
30/12/2015,Dec,2015,29.4880123,Curd,yrbleach,-12.58499,143.51148
31/12/2015,Dec,2015,29.7833652,Curd,yrbleach,-12.58499,143.51148
1/12/2015,Dec,2015,27.7431183,Long sandy,yrbleach,-12.50029,143.78481
2/12/2015,Dec,2015,27.9604397,Long sandy,yrbleach,-12.50029,143.78481
3/12/2015,Dec,2015,28.0600414,Long sandy,yrbleach,-12.50029,143.78481
4/12/2015,Dec,2015,28.0055275,Long sandy,yrbleach,-12.50029,143.78481
5/12/2015,Dec,2015,28.0802536,Long sandy,yrbleach,-12.50029,143.78481
6/12/2015,Dec,2015,28.1937408,Long sandy,yrbleach,-12.50029,143.78481
7/12/2015,Dec,2015,28.1409531,Long sandy,yrbleach,-12.50029,143.78481
8/12/2015,Dec,2015,28.0216198,Long sandy,yrbleach,-12.50029,143.78481
9/12/2015,Dec,2015,27.9010563,Long sandy,yrbleach,-12.50029,143.78481
10/12/2015,Dec,2015,27.8217621,Long sandy,yrbleach,-12.50029,143.78481
11/12/2015,Dec,2015,27.8264694,Long sandy,yrbleach,-12.50029,143.78481
12/12/2015,Dec,2015,27.9830837,Long sandy,yrbleach,-12.50029,143.78481
13/12/2015,Dec,2015,28.1305885,Long sandy,yrbleach,-12.50029,143.78481
14/12/2015,Dec,2015,28.3329945,Long sandy,yrbleach,-12.50029,143.78481
15/12/2015,Dec,2015,28.2385502,Long sandy,yrbleach,-12.50029,143.78481
16/12/2015,Dec,2015,28.1764812,Long sandy,yrbleach,-12.50029,143.78481
17/12/2015,Dec,2015,28.2334309,Long sandy,yrbleach,-12.50029,143.78481
18/12/2015,Dec,2015,28.3345909,Long sandy,yrbleach,-12.50029,143.78481
19/12/2015,Dec,2015,28.2376308,Long sandy,yrbleach,-12.50029,143.78481
20/12/2015,Dec,2015,28.2339764,Long sandy,yrbleach,-12.50029,143.78481
21/12/2015,Dec,2015,28.1239738,Long sandy,yrbleach,-12.50029,143.78481
22/12/2015,Dec,2015,28.3459206,Long sandy,yrbleach,-12.50029,143.78481
23/12/2015,Dec,2015,27.9417496,Long sandy,yrbleach,-12.50029,143.78481
24/12/2015,Dec,2015,27.756422,Long sandy,yrbleach,-12.50029,143.78481
25/12/2015,Dec,2015,27.5723324,Long sandy,yrbleach,-12.50029,143.78481
26/12/2015,Dec,2015,27.6299915,Long sandy,yrbleach,-12.50029,143.78481
27/12/2015,Dec,2015,27.9461708,Long sandy,yrbleach,-12.50029,143.78481
28/12/2015,Dec,2015,28.2987862,Long sandy,yrbleach,-12.50029,143.78481
29/12/2015,Dec,2015,28.0835781,Long sandy,yrbleach,-12.50029,143.78481
30/12/2015,Dec,2015,28.2413406,Long sandy,yrbleach,-12.50029,143.78481
31/12/2015,Dec,2015,28.8913288,Long sandy,yrbleach,-12.50029,143.78481
