,Order,POSITION,SINGLE.CLUMP,Date,Timepoint,Treatment,Zoox,Tank,Replicate,Plate,Well,Mom,Dad,Family,Genetic,Recruit,Survival.T1,Condition
4035,1668,Edge,s,30/12/2019,T1,32,C1,5,2,41,5,CU,DR,CUxDR,CrossHot ,5.41.5.3,2,1
4036,8656,Edge,s,25/02/2019,T8,32,C1,5,2,41,5,CU,DR,CUxDR,CrossHot ,5.41.5.3,1,0
4037,1669,Edge,s,30/12/2019,T1,32,C1,5,2,41,5,CU,DR,CUxDR,CrossHot ,5.41.5.4,2,1
4038,8657,Edge,s,25/02/2019,T8,32,C1,5,2,41,5,CU,DR,CUxDR,CrossHot ,5.41.5.4,2,2
4039,1670,Centre Flat,s,30/12/2019,T1,32,C1,5,2,41,6,CU,DR,CUxDR,CrossHot ,5.41.6.1,2,1
4040,8658,Centre Flat,s,25/02/2019,T8,32,C1,5,2,41,6,CU,DR,CUxDR,CrossHot ,5.41.6.1,2,1
4041,1450,Centre Flat,s,30/12/2019,T1,32,C1,5,2,6,1,CU,CU,CUxCU,PureHot,5.6.1.1,2,1
4042,8438,Centre Flat,s,25/02/2019,T8,32,C1,5,2,6,1,CU,CU,CUxCU,PureHot,5.6.1.1,2,1
4043,1451,Edge,s,30/12/2019,T1,32,C1,5,2,6,1,CU,CU,CUxCU,PureHot,5.6.1.2,2,1
4044,8439,Edge,s,25/02/2019,T8,32,C1,5,2,6,1,CU,CU,CUxCU,PureHot,5.6.1.2,2,1
4045,1454,Edge Flat,s,30/12/2019,T1,32,C1,5,2,6,1,CU,CU,CUxCU,PureHot,5.6.1.5,2,1
4046,8442,Edge Flat,s,25/02/2019,T8,32,C1,5,2,6,1,CU,CU,CUxCU,PureHot,5.6.1.5,2,1
4047,1455,Centre Flat,s,30/12/2019,T1,32,C1,5,2,6,2,CU,CU,CUxCU,PureHot,5.6.2.1,2,1
4048,8443,Centre Flat,s,25/02/2019,T8,32,C1,5,2,6,2,CU,CU,CUxCU,PureHot,5.6.2.1,2,1
4049,1456,Centre Flat,s,30/12/2019,T1,32,C1,5,2,6,3,CU,CU,CUxCU,PureHot,5.6.3.1,2,1
4050,8444,Centre Flat,s,25/02/2019,T8,32,C1,5,2,6,3,CU,CU,CUxCU,PureHot,5.6.3.1,2,1
4051,1457,Centre Flat,s,30/12/2019,T1,32,C1,5,2,6,3,CU,CU,CUxCU,PureHot,5.6.3.2,2,1
4052,8445,Centre Flat,s,25/02/2019,T8,32,C1,5,2,6,3,CU,CU,CUxCU,PureHot,5.6.3.2,2,1
4053,1465,Centre Flat,s,30/12/2019,T1,32,C1,5,2,6,5,BK,LS,BKxLS,CrossHot ,5.6.5.1,2,2
4054,8453,Centre Flat,s,25/02/2019,T8,32,C1,5,2,6,5,BK,LS,BKxLS,CrossHot ,5.6.5.1,2,1
4055,1466,Centre Raised,s,30/12/2019,T1,32,C1,5,2,7,1,BK,SB,BKxSB,CrossHot ,5.7.1.1,2,1
4056,8454,Centre Raised,s,25/02/2019,T8,32,C1,5,2,7,1,BK,SB,BKxSB,CrossHot ,5.7.1.1,1,0
4057,1467,Centre Flat,s,30/12/2019,T1,32,C1,5,2,7,2,BK,SB,BKxSB,CrossHot ,5.7.2.1,2,2
4058,8455,Centre Flat,s,25/02/2019,T8,32,C1,5,2,7,2,BK,SB,BKxSB,CrossHot ,5.7.2.1,2,1
4059,1468,Centre Flat,s,30/12/2019,T1,32,C1,5,2,7,2,BK,SB,BKxSB,CrossHot ,5.7.2.2,2,1
4060,8456,Centre Flat,s,25/02/2019,T8,32,C1,5,2,7,2,BK,SB,BKxSB,CrossHot ,5.7.2.2,2,1
4061,1469,Centre Flat,s,30/12/2019,T1,32,C1,5,2,7,2,BK,SB,BKxSB,CrossHot ,5.7.2.3,2,1
4062,8457,Centre Flat,s,25/02/2019,T8,32,C1,5,2,7,2,BK,SB,BKxSB,CrossHot ,5.7.2.3,2,1
4063,1472,Centre Flat,s,30/12/2019,T1,32,C1,5,2,7,4,LS,LS,LSxLS,PureHot,5.7.4.1,2,1
4064,8460,Centre Flat,s,25/02/2019,T8,32,C1,5,2,7,4,LS,LS,LSxLS,PureHot,5.7.4.1,2,1
4065,1473,Edge Flat,s,30/12/2019,T1,32,C1,5,2,7,4,LS,LS,LSxLS,PureHot,5.7.4.2,2,1
4066,8461,Edge Flat,s,25/02/2019,T8,32,C1,5,2,7,4,LS,LS,LSxLS,PureHot,5.7.4.2,2,2
4067,8931,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,2,CU,LS,CUxLS,CrossAmbo,3.32.2.3,2,1
4068,787,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,3,CU,LS,CUxLS,CrossAmbo,3.32.3.1,2,1
4069,8932,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,3,CU,LS,CUxLS,CrossAmbo,3.32.3.1,2,1
4070,788,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,3,CU,LS,CUxLS,CrossAmbo,3.32.3.2,2,1
4071,8933,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,3,CU,LS,CUxLS,CrossAmbo,3.32.3.2,2,1
4072,789,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.1,2,1
4073,8934,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.1,2,1
4074,790,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.2,2,1
4075,8935,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.2,2,1
4076,791,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.3,2,1
4077,8936,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.3,2,1
4078,792,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.4,2,1
4079,8937,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,4,LS,CU,LSxCU,CrossAmbo,3.32.4.4,1,0
4080,796,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,5,LS,CU,LSxCU,CrossAmbo,3.32.5.1,2,1
4081,8941,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,5,LS,CU,LSxCU,CrossAmbo,3.32.5.1,2,1
4082,797,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,5,LS,CU,LSxCU,CrossAmbo,3.32.5.2,2,1
4083,8942,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,5,LS,CU,LSxCU,CrossAmbo,3.32.5.2,2,1
4084,798,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,5,LS,CU,LSxCU,CrossAmbo,3.32.5.3,2,1
4085,8943,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,5,LS,CU,LSxCU,CrossAmbo,3.32.5.3,2,1
4086,801,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.1,2,1
4087,8946,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.1,2,1
4088,802,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.2,2,1
4089,8947,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.2,2,2
4090,803,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.3,2,1
4091,8948,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.3,2,1
4092,804,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.4,2,1
4093,8949,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.4,2,1
4094,805,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.5,2,1
4095,8950,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.5,2,1
4096,806,Centre Flat,s,30/12/2019,T1,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.6,2,1
4097,8951,Centre Flat,s,25/02/2019,T8,26,C1,3,3,32,6,CU,LS,CUxLS,CrossAmbo,3.32.6.6,2,1
4098,824,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.1,2,1
4099,8969,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.1,2,1
4100,825,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.2,2,1
4101,8970,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.2,2,1
4102,826,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.3,2,1
4103,8971,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.3,2,1
4104,827,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.4,2,1
4105,8972,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.4,1,0
4106,828,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.5,2,1
4107,8973,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.5,2,1
4108,829,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.6,2,1
4109,8974,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,1,SB,SB,SBxSB,PureAmbo,3.34.1.6,2,2
4110,832,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.1,2,1
4111,8977,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.1,2,1
4112,833,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.2,2,1
4113,8978,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.2,2,1
4114,834,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.3,2,1
4115,8979,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.3,2,1
4116,835,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.4,2,1
4117,8980,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.4,2,1
4118,836,Centre Flat,s,30/12/2019,T1,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.5,2,1
4119,8981,Centre Flat,s,25/02/2019,T8,26,C1,3,3,34,2,SB,SB,SBxSB,PureAmbo,3.34.2.5,2,1
4120,846,Centre Flat,s,30/12/2019,T1,26,C1,3,3,35,1,DR,BK,DRxBK,CrossAmbo,3.35.1.1,2,1
4121,8991,Centre Flat,s,25/02/2019,T8,26,C1,3,3,35,1,DR,BK,DRxBK,CrossAmbo,3.35.1.1,1,0
4122,847,Centre Flat,s,30/12/2019,T1,26,C1,3,3,35,1,DR,BK,DRxBK,CrossAmbo,3.35.1.2,2,1
4123,8992,Centre Flat,s,25/02/2019,T8,26,C1,3,3,35,1,DR,BK,DRxBK,CrossAmbo,3.35.1.2,2,1
4124,850,Centre Flat,s,30/12/2019,T1,26,C1,3,3,35,3,DR,BK,DRxBK,CrossAmbo,3.35.3.1,2,1
4125,8995,Centre Flat,s,25/02/2019,T8,26,C1,3,3,35,3,DR,BK,DRxBK,CrossAmbo,3.35.3.1,2,1
4126,851,Centre Flat,s,30/12/2019,T1,26,C1,3,3,35,4,BK,SB,BKxSB,CrossAmbo,3.35.4.1,2,1
4127,8996,Centre Flat,s,25/02/2019,T8,26,C1,3,3,35,4,BK,SB,BKxSB,CrossAmbo,3.35.4.1,2,1
4128,853,Centre Flat,s,30/12/2019,T1,26,C1,3,3,35,5,BK,SB,BKxSB,CrossAmbo,3.35.5.1,2,1
4129,8998,Centre Flat,s,25/02/2019,T8,26,C1,3,3,35,5,BK,SB,BKxSB,CrossAmbo,3.35.5.1,2,1
4130,854,Centre Flat,s,30/12/2019,T1,26,C1,3,3,35,5,BK,SB,BKxSB,CrossAmbo,3.35.5.2,2,1
4131,8999,Centre Flat,s,25/02/2019,T8,26,C1,3,3,35,5,BK,SB,BKxSB,CrossAmbo,3.35.5.2,1,0
4132,857,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,1,BK,BK,BKxBK,PureAmbo,3.38.1.1,2,1
4133,9002,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,1,BK,BK,BKxBK,PureAmbo,3.38.1.1,1,0
4134,858,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,1,BK,BK,BKxBK,PureAmbo,3.38.1.2,2,1
4135,9003,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,1,BK,BK,BKxBK,PureAmbo,3.38.1.2,1,0
4136,859,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,1,BK,BK,BKxBK,PureAmbo,3.38.1.3,2,1
4137,9004,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,1,BK,BK,BKxBK,PureAmbo,3.38.1.3,2,2
4138,863,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.1,2,1
4139,9008,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.1,1,0
4140,864,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.2,2,1
4141,9009,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.2,1,0
4142,865,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.3,2,1
4143,9010,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.3,1,0
4144,869,Edge Flat,s,30/12/2019,T1,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.7,2,1
4145,9014,Edge Flat,s,25/02/2019,T8,26,C1,3,3,38,2,BK,BK,BKxBK,PureAmbo,3.38.2.7,1,0
4146,870,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,3,BK,BK,BKxBK,PureAmbo,3.38.3.1,2,1
4147,9015,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,3,BK,BK,BKxBK,PureAmbo,3.38.3.1,1,0
4148,871,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,3,BK,BK,BKxBK,PureAmbo,3.38.3.2,2,1
4149,9016,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,3,BK,BK,BKxBK,PureAmbo,3.38.3.2,2,1
4150,872,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,5,SB,LS,SBxLS,CrossAmbo,3.38.5.1,2,1
4151,9017,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,5,SB,LS,SBxLS,CrossAmbo,3.38.5.1,2,1
4152,873,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,5,SB,LS,SBxLS,CrossAmbo,3.38.5.2,2,1
4153,9018,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,5,SB,LS,SBxLS,CrossAmbo,3.38.5.2,2,1
4154,874,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,5,SB,LS,SBxLS,CrossAmbo,3.38.5.3,2,2
4155,9019,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,5,SB,LS,SBxLS,CrossAmbo,3.38.5.3,2,1
4156,877,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,6,SB,LS,SBxLS,CrossAmbo,3.38.6.1,2,1
4157,9022,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,6,SB,LS,SBxLS,CrossAmbo,3.38.6.1,1,0
4158,878,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,6,SB,LS,SBxLS,CrossAmbo,3.38.6.2,2,1
4159,9023,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,6,SB,LS,SBxLS,CrossAmbo,3.38.6.2,2,1
4160,879,Centre Flat,s,30/12/2019,T1,26,C1,3,3,38,6,SB,LS,SBxLS,CrossAmbo,3.38.6.3,2,1
4161,9024,Centre Flat,s,25/02/2019,T8,26,C1,3,3,38,6,SB,LS,SBxLS,CrossAmbo,3.38.6.3,2,1
4162,623,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,1,LS,SB,LSxSB,CrossAmbo,3.40.1.1,2,1
4163,8769,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,1,LS,SB,LSxSB,CrossAmbo,3.40.1.1,2,1
4164,624,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,1,LS,SB,LSxSB,CrossAmbo,3.40.1.2,2,1
4165,8770,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,1,LS,SB,LSxSB,CrossAmbo,3.40.1.2,2,1
4166,625,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,1,LS,SB,LSxSB,CrossAmbo,3.40.1.3,2,1
4167,8771,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,1,LS,SB,LSxSB,CrossAmbo,3.40.1.3,2,1
4168,629,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,2,LS,SB,LSxSB,CrossAmbo,3.40.2.1,2,1
4169,8775,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,2,LS,SB,LSxSB,CrossAmbo,3.40.2.1,2,1
4170,630,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,2,LS,SB,LSxSB,CrossAmbo,3.40.2.2,2,1
4171,8776,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,2,LS,SB,LSxSB,CrossAmbo,3.40.2.2,1,0
4172,631,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,3,LS,SB,LSxSB,CrossAmbo,3.40.3.1,2,1
4173,8777,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,3,LS,SB,LSxSB,CrossAmbo,3.40.3.1,2,1
4174,632,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,3,LS,SB,LSxSB,CrossAmbo,3.40.3.2,2,1
4175,8778,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,3,LS,SB,LSxSB,CrossAmbo,3.40.3.2,2,1
4176,635,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.1,2,1
4177,8781,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.1,2,1
4178,636,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.2,2,1
4179,8782,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.2,2,1
4180,637,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.3,2,1
4181,8783,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.3,2,1
4182,638,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.4,2,1
4183,8784,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,4,CU,DR,CUxDR,CrossAmbo,3.40.4.4,2,1
4184,641,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,5,CU,DR,CUxDR,CrossAmbo,3.40.5.1,2,1
4185,8787,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,5,CU,DR,CUxDR,CrossAmbo,3.40.5.1,2,1
4186,642,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,5,CU,DR,CUxDR,CrossAmbo,3.40.5.2,2,1
4187,8788,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,5,CU,DR,CUxDR,CrossAmbo,3.40.5.2,2,1
4188,643,Centre Flat,s,30/12/2019,T1,26,C1,3,3,40,6,CU,DR,CUxDR,CrossAmbo,3.40.6.1,2,1
4189,8789,Centre Flat,s,25/02/2019,T8,26,C1,3,3,40,6,CU,DR,CUxDR,CrossAmbo,3.40.6.1,2,1
4190,757,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,1,CU,CU,CUxCU,PureAmbo,3.41.1.1,2,1
4191,8902,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,1,CU,CU,CUxCU,PureAmbo,3.41.1.1,2,1
4192,758,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,1,CU,CU,CUxCU,PureAmbo,3.41.1.2,2,1
4193,8903,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,1,CU,CU,CUxCU,PureAmbo,3.41.1.2,2,1
4194,759,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,1,CU,CU,CUxCU,PureAmbo,3.41.1.3,2,1
4195,8904,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,1,CU,CU,CUxCU,PureAmbo,3.41.1.3,2,1
4196,763,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,2,CU,CU,CUxCU,PureAmbo,3.41.2.1,2,1
4197,8908,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,2,CU,CU,CUxCU,PureAmbo,3.41.2.1,2,1
4198,764,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,2,CU,CU,CUxCU,PureAmbo,3.41.2.2,2,1
4199,8909,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,2,CU,CU,CUxCU,PureAmbo,3.41.2.2,2,1
4200,770,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,3,CU,CU,CUxCU,CrossAmbo,3.41.3.1,2,1
4201,8915,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,3,CU,CU,CUxCU,CrossAmbo,3.41.3.1,2,1
4202,771,Centre Flat,s,30/12/2019,T1,26,C1,3,3,41,3,CU,CU,CUxCU,CrossAmbo,3.41.3.2,2,1
4203,8916,Centre Flat,s,25/02/2019,T8,26,C1,3,3,41,3,CU,CU,CUxCU,CrossAmbo,3.41.3.2,2,1
4204,565,Centre Flat,s,30/12/2019,T1,26,C1,3,3,5,3,SB,BK,SBxBK,CrossAmbo,3.5.3.1,2,1
4205,8711,Centre Flat,s,25/02/2019,T8,26,C1,3,3,5,3,SB,BK,SBxBK,CrossAmbo,3.5.3.1,2,1
4206,576,Centre Flat,s,30/12/2019,T1,26,C1,3,3,5,5,CU,SB,CUxSB,CrossAmbo,3.5.5.1,2,1
4207,8722,Centre Flat,s,25/02/2019,T8,26,C1,3,3,5,5,CU,SB,CUxSB,CrossAmbo,3.5.5.1,2,1
4208,577,Edge Flat,s,30/12/2019,T1,26,C1,3,3,5,5,CU,SB,CUxSB,CrossAmbo,3.5.5.2,2,1
4209,8723,Edge Flat,s,25/02/2019,T8,26,C1,3,3,5,5,CU,SB,CUxSB,CrossAmbo,3.5.5.2,2,1
4210,583,Centre Flat,s,30/12/2019,T1,26,C1,3,3,5,6,CU,SB,CUxSB,CrossAmbo,3.5.6.1,2,1
4211,8729,Centre Flat,s,25/02/2019,T8,26,C1,3,3,5,6,CU,SB,CUxSB,CrossAmbo,3.5.6.1,2,1
4212,612,Centre Flat,s,30/12/2019,T1,26,C1,3,3,7,1,CU,DR,CUxDR,CrossAmbo,3.7.1.1,2,1
4213,8758,Centre Flat,s,25/02/2019,T8,26,C1,3,3,7,1,CU,DR,CUxDR,CrossAmbo,3.7.1.1,2,1
4214,618,Centre Flat,s,30/12/2019,T1,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.1,2,1
4215,8764,Centre Flat,s,25/02/2019,T8,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.1,2,1
4216,619,Centre Flat,s,30/12/2019,T1,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.2,2,1
4217,8765,Centre Flat,s,25/02/2019,T8,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.2,2,1
4218,620,Centre Flat,s,30/12/2019,T1,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.3,2,1
4219,8766,Centre Flat,s,25/02/2019,T8,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.3,2,1
4220,621,Centre Flat,s,30/12/2019,T1,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.4,2,1
4221,8767,Centre Flat,s,25/02/2019,T8,26,C1,3,3,7,5,LS,SB,LSxSB,CrossAmbo,3.7.5.4,2,1
4222,622,Centre Flat,s,30/12/2019,T1,26,C1,3,3,7,6,LS,SB,LSxSB,CrossAmbo,3.7.6.1,2,1
4223,8768,Centre Flat,s,25/02/2019,T8,26,C1,3,3,7,6,LS,SB,LSxSB,CrossAmbo,3.7.6.1,2,1
4224,1751,Centre Flat,s,30/12/2019,T1,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.1,2,1
4225,9063,Centre Flat,s,25/02/2019,T8,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.1,1,0
4226,1752,Edge Flat,s,30/12/2019,T1,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.2,2,1
4227,9064,Edge Flat,s,25/02/2019,T8,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.2,1,0
4228,1753,Edge Flat,s,30/12/2019,T1,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.3,2,1
4229,9065,Edge Flat,s,25/02/2019,T8,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.3,1,0
4230,1754,Edge,s,30/12/2019,T1,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.4,2,1
4231,9066,Edge,s,25/02/2019,T8,32,C1,6,3,3,6,DR,SB,DRxSB,CrossHot ,6.3.6.4,1,0
4232,1836,Centre Flat,s,30/12/2019,T1,32,C1,6,3,30,1,BK,BK,BKxBK,PureHot,6.30.1.1,2,1
4233,9148,Centre Flat,s,25/02/2019,T8,32,C1,6,3,30,1,BK,BK,BKxBK,PureHot,6.30.1.1,2,1
4234,1837,Centre Flat,s,30/12/2019,T1,32,C1,6,3,30,2,BK,BK,BKxBK,PureHot,6.30.2.1,2,2
4235,9149,Centre Flat,s,25/02/2019,T8,32,C1,6,3,30,2,BK,BK,BKxBK,PureHot,6.30.2.1,1,0
4236,1846,Centre Flat,s,30/12/2019,T1,32,C1,6,3,30,3,BK,BK,BKxBK,PureHot,6.30.3.1,2,1
